id,preco
"2,59E+38",2.4711246374169e+16
"8,91E+37",9156777131531890.0
"1,21E+38",6290950884917880.0
"1,83E+38",1720486520453810.0
"7,81E+37",1.28215277066503e+16
"2,42E+38",1.00739847013027e+16
"2,41E+38",2.25410278353677e+16
"1,46E+38",1.13750141214764e+16
"2,72E+38",7011345537401230.0
"1,95E+38",7304543424320780.0
"1,82E+37",2019038400392420.0
"1,35E+38",3743973947906430.0
"2,74E+38",9134817874716500.0
"1,89E+38",6884859970596410.0
"2,93E+38",1.60631330591439e+16
"2,76E+38",6828095861848940.0
"9,08E+37",1.37568621398268e+16
"3,06E+38",1808908937893850.0
"1,58E+38",1642793706685050.0
"2,28E+38",1.51381653398607e+16
"3,09E+38",9671711130717970.0
"3,12E+38",7887074622903800.0
"5,74E+37",9332725390902780.0
"1,96E+38",1.13438004289928e+16
"3,07E+38",1419012941337140.0
"6,98E+37",719766138646734.0
"1,67E+38",1.10890324541085e+16
"7,83E+37",1.5354790730193e+16
"2,19E+38",2.51618598609669e+16
"2,69E+38",8689783886352750.0
"1,03E+38",1688294154933960.0
"9,50E+37",5.77958318008063e+16
"1,93E+38",1378684078393280.0
"1,93E+38",1.61641748299482e+16
"2,11E+37",1896653203156130.0
"1,57E+38",1.61206819828842e+16
"1,51E+36",4839142114000440.0
"2,42E+38",1.00338907959482e+16
"2,07E+38",3.50013228630254e+16
"1,43E+38",7654939936300190.0
"2,48E+38",6749605774389880.0
"1,44E+38",7611231635367470.0
"2,45E+38",6106836748077400.0
"3,19E+38",4283865922453440.0
"9,40E+37",1.23919930310062e+16
"1,09E+38",8128348606782570.0
"6,58E+37",1.22946344841445e+16
"1,74E+38",1.4652235666328e+16
"2,56E+38",3571244946559290.0
"4,13E+37",7497855435665720.0
"7,96E+37",8922479522939700.0
"3,31E+38",1.77285371308475e+16
"4,55E+37",3375545393375870.0
"8,35E+37",1.04505725498915e+16
"2,94E+38",4571720398457130.0
"8,77E+37",7745006507710230.0
"5,28E+37",9331652944516310.0
"3,04E+38",987162381008506.0
"1,19E+38",8111767952759490.0
"8,12E+37",4891096130820410.0
"3,12E+38",6.00376376830882e+16
"2,07E+38",9800106682918220.0
"9,25E+37",1124603663608500.0
"3,24E+38",2024874090201670.0
"7,28E+37",7901477240753440.0
"1,60E+38",2.31101988169552e+16
"2,99E+38",6.1042440055666e+16
"1,40E+38",6.30319020104264e+16
"2,10E+38",1.54507398156955e+16
"2,97E+38",1.24745206878936e+16
"2,50E+38",1.13655739280465e+16
"1,89E+37",8458144965068530.0
"1,93E+38",7992941020727940.0
"3,33E+38",1.24605081290844e+16
"2,57E+38",1.55576587590031e+16
"8,21E+36",8318477445031420.0
"2,30E+38",1663696739497700.0
"2,41E+38",6934296319093380.0
"2,34E+38",1.16777030271682e+16
"2,32E+38",1.09562613442563e+16
"3,35E+38",1.68238170625087e+16
"2,95E+38",4498986495072070.0
"2,26E+38",1970595284025380.0
"3,36E+38",5.17091273819681e+16
"1,37E+38",5360282990214770.0
"2,75E+38",1.96523521425963e+16
"3,08E+38",1615987066970990.0
"2,53E+38",87971972021961.0
"2,11E+38",1.92274076402743e+16
"3,11E+38",836434927443645.0
"1,71E+38",69264724604324.0
"2,60E+38",9700952946307680.0
"2,09E+38",1.10740772522317e+16
"2,52E+38",1418767804893060.0
"1,59E+38",219585122302046.0
"8,06E+37",1.35532401345485e+16
"3,34E+38",913240744386954.0
"3,21E+38",3285471599588570.0
"1,64E+38",1.69675514422211e+16
"3,21E+38",9678859090967970.0
"1,45E+38",136851047712689.0
"2,83E+38",7975509261270410.0
"6,76E+37",3177992506497780.0
"1,30E+38",3286566621173780.0
"1,84E+38",6230961156577090.0
"4,06E+36",2263374656233840.0
"2,75E+38",1408440665185560.0
"2,15E+38",2.56128002954374e+16
"3,15E+38",123712793599825.0
"1,56E+38",5.51571153116425e+16
"2,63E+38",6600135071450730.0
"1,92E+37",7502117005966110.0
"1,37E+38",1.06098843365753e+16
"1,77E+38",5050887269166120.0
"1,63E+37",4644027745177840.0
"4,57E+37",3.78433579026083e+16
"1,10E+38",6054512493256370.0
"6,62E+37",49974574678058.0
"1,07E+38",4255454082023410.0
"1,49E+38",3.27499363935027e+16
"8,89E+37",2.43230640783159e+16
"2,50E+37",1750536776463550.0
"2,58E+38",1.09003094891442e+16
"4,67E+37",3761630879604260.0
"1,03E+38",2419892432943520.0
"1,19E+38",1.31441441112626e+16
"1,94E+38",1.68848368138401e+16
"3,01E+38",1.04682436716083e+16
"2,45E+38",8089805438214550.0
"2,31E+37",5595903152167480.0
"3,26E+38",3751413486086870.0
"3,81E+37",3821562258542570.0
"1,54E+38",2.12414168392387e+16
"2,71E+38",5046128221740580.0
"2,82E+38",638237763770524.0
"2,86E+38",1.82545351842937e+16
"2,38E+38",1.26534710240397e+16
"3,03E+38",3718972953119940.0
"3,02E+38",1.43081374616702e+16
"1,42E+36",5108975166218710.0
"1,62E+36",2376604995366450.0
"8,55E+37",4771446209095210.0
"2,67E+38",2.2909719778742e+16
"2,41E+38",9296604084566120.0
"2,93E+38",9379216669823470.0
"1,49E+38",2838108221273270.0
"3,04E+38",8483027676743770.0
"3,34E+38",2.1976292712673e+16
"3,21E+38",2.04896192591871e+16
"1,60E+38",1170780136813850.0
"2,55E+38",8027253335151190.0
"1,41E+37",2.12299563369948e+16
"3,36E+38",1.14573909248813e+16
"4,37E+37",1.14435707013692e+16
"3,18E+37",1.40217518945679e+16
"3,17E+38",5040113005215390.0
"2,34E+38",1.28188838322198e+16
"3,15E+38",1.74298373857326e+16
"1,88E+38",1.38801060876128e+16
"1,18E+38",7296335385269610.0
"2,38E+38",7069020939457620.0
"1,09E+38",1.24128515704144e+16
"1,30E+38",4584976052931260.0
"2,53E+38",1913166837844760.0
"1,09E+38",1993394257232420.0
"3,24E+38",2.5408383221968e+16
"2,44E+38",2211402753656190.0
"1,92E+38",2.77838170052048e+16
"2,02E+38",1.33643462914953e+16
"2,52E+37",1.35722649929689e+16
"5,71E+37",1.11997578695584e+16
"3,38E+38",8349427528853760.0
"1,04E+38",1.72529902702465e+16
"5,53E+37",6310320698815980.0
"3,50E+37",8919527527601620.0
"2,22E+38",2.45942824411797e+16
"2,81E+38",5851732844363800.0
"1,88E+38",1588221601459430.0
"3,27E+38",6526123015388130.0
"2,58E+38",7541284977516480.0
"1,98E+38",262871590518395.0
"2,83E+38",1.38064556957939e+16
"6,76E+37",9139924274255070.0
"1,52E+38",3.0695675761913e+16
"2,66E+38",4945826839370930.0
"1,46E+38",1.05556289450038e+16
"2,08E+38",1171225334198410.0
"2,57E+38",7062404838144610.0
"5,00E+37",7227091548106310.0
"1,36E+38",1219900219834670.0
"3,19E+38",6918936965875330.0
"2,62E+38",11341038947299.0
"1,70E+38",7193379222582870.0
"6,13E+37",6771291233235350.0
"3,30E+38",782154280342489.0
"3,34E+38",1340183762993720.0
"2,90E+38",1.51590196160234e+16
"5,37E+36",7653215501339590.0
"3,92E+37",2.13291576012494e+16
"2,35E+38",2177730572758010.0
"1,10E+37",880182899196025.0
"2,63E+38",7435006422496050.0
"2,94E+37",126411699738463.0
"5,07E+37",1243665569653180.0
"2,09E+38",4.62643412113085e+16
"1,89E+36",8765845875784390.0
"3,23E+38",3398490865287460.0
"3,33E+38",1.21429786966724e+16
"2,66E+38",1106411778234680.0
"1,36E+37",1.35229876613141e+16
"2,76E+38",2244499701185490.0
"2,92E+38",1.19582569008798e+16
"1,13E+38",3394338598970350.0
"1,69E+38",2666146785610480.0
"5,17E+37",1.39674911093515e+16
"3,34E+38",211303815238235.0
"6,99E+37",1513975362467650.0
"8,79E+37",1.96112964145997e+16
"4,92E+37",2448373478968080.0
"4,19E+37",1652971934334640.0
"1,82E+38",2316976227761740.0
"4,36E+37",1609361530401330.0
"3,39E+38",1.0238484814285e+16
"7,61E+37",1.68791029772545e+16
"1,76E+38",22759716636034.0
"1,50E+38",177427300913276.0
"4,39E+37",916342066679101.0
"1,22E+38",1.51872601782271e+16
"8,33E+37",2.14807392830226e+16
"8,79E+37",8473129742356670.0
"2,89E+38",1.42397152310332e+16
"2,10E+38",1746148256942040.0
"2,12E+38",1.04991541983879e+16
"1,22E+38",6732196834169170.0
"3,79E+37",24541974441978.0
"4,84E+37",1.22456660146101e+16
"4,21E+37",6.5202227493523e+16
"4,10E+37",2.32723864853687e+16
"2,34E+37",1.51646812927492e+16
"8,90E+36",202958435668273.0
"1,40E+38",1.14236892982389e+16
"2,12E+38",2.02917694192978e+16
"3,31E+37",6151956428711700.0
"2,78E+38",1.29712134753031e+16
"2,45E+38",2.20124118793407e+16
"2,70E+38",661851709704815.0
"9,32E+37",4304795384856380.0
"3,13E+38",5377597655451150.0
"9,49E+37",7390100957514660.0
"1,89E+37",1.2907514110494e+16
"2,19E+38",3.47817970255415e+16
"2,63E+38",1.14176785016685e+16
"3,25E+38",2325119172375110.0
"2,14E+38",1.35321792087867e+16
"2,64E+38",3.38492421824113e+16
"1,74E+37",5140100244801040.0
"6,67E+37",5714410713048410.0
"3,16E+38",3116846416282750.0
"2,31E+38",6936486105698480.0
"3,40E+38",3681923325125490.0
"1,27E+38",9100058747845370.0
"7,46E+36",8395271948913000.0
"1,67E+38",1.37422700062038e+16
"2,78E+38",1.94427300280156e+16
"1,75E+38",1.07799332373631e+16
"9,87E+37",9783172829283300.0
"1,30E+38",1.62313564650225e+16
"6,08E+36",6841083772362260.0
"1,42E+37",1.10402760381319e+16
"3,07E+38",9378840277276890.0
"7,05E+37",4.57845566865468e+16
"2,04E+38",9609328316837440.0
"9,23E+37",1402861544231320.0
"1,06E+37",8715072043029250.0
"1,66E+38",3143898498403370.0
"1,16E+38",5662554699210210.0
"3,39E+38",1.87062778427834e+16
"2,90E+38",6871015618541510.0
"1,47E+38",1.13081599140838e+16
"2,00E+38",2.04397685552176e+16
"1,78E+38",2.3312730011574e+16
"7,28E+37",3020834536407940.0
"6,43E+37",8796258716814570.0
"1,20E+38",1.38626318284214e+16
"2,18E+38",1900587361408020.0
"5,52E+37",1166261398889000.0
"2,38E+38",1.92945589583629e+16
"3,12E+37",22951530161417.0
"6,93E+37",254789036519852.0
"1,48E+37",2.63510946472364e+16
"2,06E+38",1.89932632542657e+16
"2,91E+37",4800723101093850.0
"2,24E+38",1.09183832500171e+16
"2,39E+38",1452274591045050.0
"3,39E+38",2.08556949416483e+16
"3,07E+38",1.59096869865557e+16
"4,07E+37",348047212166571.0
"2,44E+37",7403078340638830.0
"2,52E+38",4276523818138570.0
"6,63E+37",2.95022900763809e+16
"1,95E+38",1.02790923667987e+16
"2,29E+38",1466325146651770.0
"1,42E+38",1.28800686318261e+16
"1,13E+38",710873864746336.0
"1,14E+37",8964129465429940.0
"1,45E+38",6749894368807030.0
"1,45E+38",2668500847358670.0
"4,13E+37",1.10633369761635e+16
"2,21E+38",1.33196887535254e+16
"2,13E+38",1.2311227542261e+16
"7,43E+37",1.6225163031615e+16
"6,57E+37",5697128490057030.0
"3,15E+37",6562466862921170.0
"9,38E+37",89049461029095.0
"1,33E+38",1.09785006029541e+16
"3,22E+36",1.20184714485e+16
"2,95E+38",1127131089203720.0
"3,99E+35",9028092677675850.0
"3,27E+38",1.06724249381681e+16
"2,39E+38",1424602271026050.0
"9,15E+37",8636747405674810.0
"1,95E+38",1.46514577279175e+16
"8,74E+37",1.57868284586343e+16
"1,97E+38",1.51156803565743e+16
"2,87E+38",6328747734576980.0
"2,92E+38",2.54540673771589e+16
"2,94E+38",3642162193919630.0
"1,97E+38",9177210371503660.0
"1,12E+38",7750927866349850.0
"2,33E+38",6639069496868100.0
"3,94E+37",9905656502257970.0
"2,60E+38",1.48350148563671e+16
"4,95E+37",2199099633411030.0
"1,03E+38",1536236321234310.0
"1,11E+38",353103800033494.0
"3,35E+38",2337156055745950.0
"6,98E+37",7424339751327600.0
"2,09E+38",1.18992125214119e+16
"1,91E+38",2.96129358621162e+16
"3,38E+38",1.66971971361279e+16
"1,84E+38",115023961429458.0
"2,05E+38",1394826632346200.0
"6,24E+37",1.6238783738989e+16
"1,12E+38",4483183067406970.0
"3,00E+38",679896025790117.0
"3,25E+38",3847233481222180.0
"6,73E+37",5438779394760290.0
"3,26E+38",1.67157417437036e+16
"2,43E+38",2.91559510547499e+16
"1,27E+38",2.43111799681006e+16
"7,18E+37",7092556770026650.0
"2,09E+38",1.2180929289339e+16
"2,87E+38",6138276222251190.0
"1,23E+38",2232287036480210.0
"2,72E+37",7300332592755260.0
"3,25E+36",2763358958806230.0
"1,60E+38",5433131496670770.0
"1,55E+38",3204752652412550.0
"1,73E+38",9085274786727490.0
"3,33E+38",7436422979261350.0
"3,12E+38",8304237571865140.0
"1,45E+37",5351138165606840.0
"1,54E+38",2.28285397086594e+16
"1,06E+38",1841410630271480.0
"2,16E+38",1.09571464060518e+16
"2,00E+38",6.15171953452315e+16
"3,15E+38",1043636950545970.0
"1,58E+38",5614374764585380.0
"2,01E+38",7566735013749700.0
"5,45E+37",1.50831619762017e+16
"2,88E+37",1.08885588928167e+16
"2,41E+38",1.14131738456742e+16
"1,08E+38",1.53602462452512e+16
"4,67E+36",1.60110802943445e+16
"3,09E+38",4916922975110110.0
"3,09E+37",4043266055229190.0
"2,72E+38",9667670594422320.0
"3,08E+38",2.45861168351603e+16
"1,53E+38",8753042952969280.0
"2,45E+38",5.44983080185346e+16
"2,38E+37",1.079574058168e+16
"1,35E+38",6030872734365190.0
"1,74E+38",1.85648890855637e+16
"2,17E+38",5801641685898780.0
"7,67E+36",7302304399858220.0
"3,13E+38",911761148394625.0
"2,16E+38",1.37703875709653e+16
"2,07E+37",5592128750263000.0
"9,49E+37",1.24400965287947e+16
"2,68E+38",8900777057023660.0
"6,92E+37",3381271332549490.0
"6,64E+37",6059980725474310.0
"1,70E+38",2.14108975093429e+16
"2,10E+38",1.96084730046979e+16
"5,35E+37",4983090869864960.0
"8,62E+36",9354034374531330.0
"2,48E+38",4482655080737330.0
"1,51E+37",1.56014031259367e+16
"3,27E+38",670627719101726.0
"3,39E+38",6559515801886880.0
"2,94E+38",1.01651953125071e+16
"3,10E+38",1.11770486994111e+16
"2,65E+37",1.12003408841618e+16
"2,27E+38",1.92790951043012e+16
"2,20E+38",1.55335088813757e+16
"1,79E+38",1.21875693769448e+16
"3,35E+38",1.1121590087418e+16
"4,13E+37",827638954763325.0
"2,47E+38",1.67920774281733e+16
"3,05E+37",1.78072371201633e+16
"3,23E+38",1.01410118267067e+16
"7,74E+35",2331189411235240.0
"5,05E+36",1.68972094840844e+16
"2,58E+38",1.066041395583e+16
"7,70E+37",9203126810199180.0
"9,73E+37",1803901434801230.0
"3,07E+38",1.10940870236657e+16
"2,45E+38",7164539476007020.0
"2,55E+38",7646493620696470.0
"1,22E+38",3220826471331260.0
"1,71E+38",408872714258931.0
"5,44E+37",1.04996408866305e+16
"1,03E+38",2.0276877815341e+16
"1,34E+38",7650000448608080.0
"3,08E+38",2.10941100322818e+16
"1,57E+38",2532937371579420.0
"1,78E+38",7712563099119130.0
"4,08E+37",2.73444707098302e+16
"2,83E+38",2384131978997140.0
"6,00E+37",777799032016265.0
"1,48E+38",6390306281367140.0
"1,34E+37",1.33689146534495e+16
"2,80E+38",1751023895835690.0
"1,98E+38",8537793064822650.0
"5,92E+37",6756765842388840.0
"1,25E+38",9711455313881030.0
"1,75E+38",6648426557295080.0
"2,67E+38",8699935116448480.0
"2,52E+38",1169034863814520.0
"3,28E+38",8754745120171120.0
"1,32E+38",7655621898182410.0
"1,19E+38",3190599890506070.0
"2,41E+38",6041808599830940.0
"2,35E+38",1.28379633100388e+16
"1,98E+37",4237768202686400.0
"8,35E+36",1249987623269980.0
"3,33E+38",1.13345872629812e+16
"1,38E+38",2669780627033330.0
"7,52E+37",4329616621252540.0
"2,57E+38",2003176234034660.0
"1,52E+38",58083482163736.0
"2,25E+38",8354606528752150.0
"2,06E+37",1.56859495776652e+16
"1,08E+38",1.8960827891428e+16
"3,29E+38",5.17675766460862e+16
"1,68E+38",1.7404768044968e+16
"2,72E+38",5533021924307740.0
"1,63E+38",8241465982945990.0
"8,53E+37",1.11479431372145e+16
"3,15E+36",2165400566769670.0
"5,19E+37",7470396512960000.0
"8,58E+35",7172020435478740.0
"3,36E+38",1139907195782200.0
"4,74E+37",1354926401554940.0
"1,64E+38",8093562411729570.0
"1,39E+38",6445008359679380.0
"4,58E+37",9964044845262850.0
"3,16E+38",1.58337500947102e+16
"2,98E+38",7446295564186580.0
"2,33E+38",1.83781798419189e+16
"6,40E+37",851850470111863.0
"8,83E+37",2.06855403425025e+16
"2,48E+37",3579103813270660.0
"1,01E+38",8093311847036920.0
"7,50E+37",3.01061172504748e+16
"2,67E+38",1.35279613435087e+16
"2,63E+38",1.30145302031936e+16
"2,98E+38",5559241762122200.0
"3,19E+38",2517119454339230.0
"1,80E+38",2601442758844160.0
"1,65E+36",5734750457597530.0
"2,70E+37",6302830163270840.0
"2,81E+36",822307046429961.0
"1,81E+38",175017576873254.0
"2,63E+38",1.10815829960136e+16
"3,22E+38",1.17947200219633e+16
"4,60E+37",773073338727947.0
"2,76E+36",1.06737142641353e+16
"2,91E+38",1476031066093220.0
"2,81E+38",7729050738619080.0
"7,72E+37",7713889202822370.0
"2,73E+38",8856259946826340.0
"1,93E+38",5544794950492970.0
"1,84E+38",137688947849685.0
"1,28E+38",1477044148781690.0
"2,80E+38",7123839353959940.0
"2,76E+38",4657496252476140.0
"2,15E+38",4.08914892593727e+16
"2,89E+38",7632007152690770.0
"2,14E+38",5986278738179890.0
"6,45E+37",7956613897903290.0
"3,01E+38",1.37807571448999e+16
"2,58E+38",1878983260768120.0
"1,85E+38",4.26194379823993e+16
"1,28E+38",1.08374159030346e+16
"2,97E+38",6211792663865230.0
"7,72E+37",3340129200987990.0
"9,36E+37",6652315426642000.0
"1,87E+38",1.62964670627443e+16
"9,91E+37",2.56187664878594e+16
"6,94E+37",7034388446398020.0
"6,83E+37",4688808566268880.0
"7,78E+37",4559376436566530.0
"2,05E+38",3909916560838280.0
"3,25E+38",1.69771550143881e+16
"2,01E+37",1732070859929490.0
"2,22E+38",7919821914669250.0
"1,76E+38",6067355942522040.0
"1,34E+37",4422081853665640.0
"7,62E+37",1810424983861460.0
"2,44E+38",9400287247761570.0
"2,92E+38",4577828876123800.0
"2,57E+38",7278118919152830.0
"2,93E+38",3412732972069450.0
"1,57E+38",562885642272421.0
"1,53E+38",1.37063729434021e+16
"1,03E+37",9170560941309470.0
"3,34E+38",1.21308135013045e+16
"3,09E+38",1.29881714279383e+16
"9,89E+37",1.03436039311322e+16
"2,33E+38",7721958661936970.0
"2,21E+38",7303268269506570.0
"1,37E+38",2.27562397858217e+16
"3,45E+37",1.90921210798496e+16
"1,19E+38",2095711014552850.0
"1,86E+38",5920224940977200.0
"1,85E+38",6503094669476740.0
"1,14E+38",1.03543544279954e+16
"8,94E+37",1455176203403260.0
"9,42E+37",360314054946605.0
"1,45E+38",384621765984381.0
"1,19E+38",4494133048345720.0
"1,42E+38",1.15446089314535e+16
"2,11E+38",5868697944371100.0
"5,78E+37",9942354055317540.0
"2,91E+38",1727366628007990.0
"2,66E+38",4.78616002335331e+16
"2,47E+38",2230041048815690.0
"1,33E+38",3095899520817070.0
"2,44E+37",1.11173524899984e+16
"2,95E+38",7697722189715480.0
"2,80E+38",1.37988231827705e+16
"3,03E+37",3.30615711212752e+16
"1,01E+38",838105726054643.0
"3,60E+37",1.12301128503499e+16
"3,05E+38",1224497650392200.0
"1,95E+38",1.29399679595691e+16
"2,17E+38",1.51902811635223e+16
"1,86E+38",1756052911126900.0
"1,64E+38",2723292511294000.0
"3,18E+38",6217524750755330.0
"2,40E+37",1.54029353469276e+16
"3,61E+37",1061373479081410.0
"1,93E+38",1.30733989389034e+16
"1,62E+38",6137307802380900.0
"1,91E+38",4847240894232560.0
"1,63E+38",5447598344418780.0
"2,97E+38",8657535558894900.0
"8,55E+37",1136105830585570.0
"9,04E+37",6551389964998920.0
"7,26E+37",6018097719371990.0
"1,25E+38",756204994489642.0
"1,17E+38",1.22405792260187e+16
"1,66E+38",2.007109785865e+16
"1,87E+38",1505447929020320.0
"2,14E+38",1.29142284948881e+16
"4,01E+37",774416705257601.0
"1,85E+38",1.3380189362044e+16
"2,92E+37",8155771693689900.0
"9,85E+37",7560483820652160.0
"3,15E+38",1227671423157130.0
"1,48E+38",1.55843301208838e+16
"2,97E+38",1.11061639782817e+16
"2,41E+38",5431168277095960.0
"3,06E+38",1.89176403229742e+16
"3,01E+38",1.0428911472363e+16
"8,82E+37",4182060670197550.0
"1,35E+38",3.30233156954938e+16
"1,40E+38",7349709031698320.0
"2,05E+38",6507188171879440.0
"1,38E+38",1.66073366410678e+16
"1,89E+37",5388588500973270.0
"1,72E+38",1.42212692007914e+16
"1,02E+38",1.06556633751244e+16
"2,54E+38",1.68081545289593e+16
"3,39E+38",6279126536292020.0
"2,77E+38",2520549777753180.0
"7,77E+37",5743205498913810.0
"6,77E+37",7552071664597480.0
"2,15E+38",816448929461322.0
"3,71E+37",2.11787863956336e+16
"5,31E+37",7180916550108480.0
"1,00E+38",133893021410653.0
"1,36E+38",2.36751513872933e+16
"9,89E+37",1.7718205289738e+16
"7,48E+37",678865979199665.0
"2,07E+38",1.12608038395635e+16
"2,38E+38",1.62468222518179e+16
"1,39E+38",4486547418682240.0
"9,32E+37",1.7268683575443e+16
"2,55E+38",1992452841843860.0
"1,01E+38",409917540060878.0
"1,95E+38",1519434719358470.0
"3,39E+38",7373498382212910.0
"1,68E+38",9930243045824600.0
"6,93E+37",1.3728389884835e+16
"8,80E+37",3.58317438686465e+16
"2,29E+38",6228741753093920.0
"1,32E+36",1.10091361490934e+16
"2,51E+37",8511231383675870.0
"3,01E+38",1230501039270840.0
"1,63E+38",5573393762970320.0
"4,37E+37",1597719493432490.0
"2,95E+38",1.07812315753159e+16
"1,35E+38",1.27209533971693e+16
"3,35E+37",8115792992406010.0
"3,17E+38",4547861284934870.0
"1,81E+38",7216866971885110.0
"1,76E+37",1819630713510750.0
"3,08E+38",9158811271470260.0
"1,18E+38",1.24124369796249e+16
"1,03E+38",1.24141518205756e+16
"1,78E+38",1.6343902655371e+16
"3,46E+37",1.09174360039741e+16
"7,21E+37",76459766903757.0
"1,07E+38",6970701727681560.0
"2,80E+38",78698586304497.0
"1,72E+38",1.59246009283491e+16
"1,05E+38",1933291560833730.0
"3,38E+38",1.48245257080742e+16
"2,03E+38",7390039857570180.0
"1,13E+38",1508652154791800.0
"1,59E+37",1650597403062950.0
"9,90E+36",1339786666556890.0
"3,46E+36",7208653994737110.0
"1,92E+38",1.21886211229429e+16
"1,39E+38",8727766460685560.0
"6,21E+37",8059418631306980.0
"1,56E+38",953772450330926.0
"2,88E+38",137404767433702.0
"1,71E+38",7792240294985630.0
"4,48E+37",1.02400633542787e+16
"1,71E+38",1.70395690535047e+16
"2,60E+36",1.04621499865462e+16
"1,58E+37",3691909086170150.0
"7,24E+37",1.04938980729918e+16
"1,93E+38",2252324490955120.0
"1,83E+38",8734138457240550.0
"1,92E+38",8547624947230100.0
"1,99E+38",1.37066180401261e+16
"2,86E+38",1501801417113400.0
"2,94E+38",5127707430253910.0
"2,94E+38",1.3603462047551e+16
"1,84E+38",2857142838846740.0
"6,90E+37",8902473432704680.0
"1,88E+38",1.76955511148563e+16
"1,90E+38",3129091909968290.0
"2,73E+38",7943503301957160.0
"3,16E+38",7244088503844960.0
"3,34E+37",530965586715637.0
"2,08E+38",1.57235162623514e+16
"1,44E+38",2092017169360560.0
"2,11E+38",3.11260202681656e+16
"1,66E+38",1.52823676294537e+16
"2,83E+38",2275898467151240.0
"8,38E+37",9409690083193190.0
"1,14E+38",1577783551517510.0
"3,09E+38",4183955641991200.0
"2,62E+38",4.78459228449003e+16
"2,01E+38",1.15823916199656e+16
"6,73E+37",9773080116261610.0
"2,07E+38",3.53620717963021e+16
"1,85E+38",9033048487661570.0
"9,08E+37",5638521470950120.0
"2,82E+37",8434242496827190.0
"3,29E+38",2.06010706338786e+16
"2,27E+38",1.01059726823521e+16
"8,31E+37",2.25851144318429e+16
"2,75E+38",1.43107032367676e+16
"2,83E+38",500083026909371.0
"3,37E+38",1.26845341656125e+16
"2,23E+38",5742383607193850.0
"4,92E+37",5491220514889800.0
"1,66E+38",1.44133242031622e+16
"1,56E+38",154455632714166.0
"2,99E+38",1.15183025719792e+16
"2,88E+38",874570326990808.0
"1,17E+38",9768842117898620.0
"6,04E+36",741078966284477.0
"1,15E+38",1.18809956313068e+16
"3,14E+38",3035735090757370.0
"2,12E+38",8439705028772860.0
"2,46E+38",588170254394856.0
"4,12E+37",5.42612260340506e+16
"1,94E+38",8626275642157650.0
"1,26E+38",7464528998041200.0
"9,20E+37",1.33542018486371e+16
"2,28E+38",1.35092670981345e+16
"5,15E+37",3661031681725050.0
"2,04E+38",1.70396271170727e+16
"1,39E+38",1144392362792440.0
"2,50E+38",987678549904742.0
"2,11E+38",7824591010305480.0
"2,68E+38",1349659941067310.0
"2,00E+38",2990666408371990.0
"2,58E+38",993349753894175.0
"6,62E+36",1005713387608860.0
"4,94E+37",8975842913764600.0
"1,41E+38",7286455119647390.0
"8,11E+37",1.28210711002143e+16
"2,95E+37",1.25061979474461e+16
"4,32E+36",1093657391593380.0
"3,03E+38",1.09338670699563e+16
"3,37E+38",5209627051142040.0
"2,42E+38",5218695598154570.0
"1,86E+37",2804257746552910.0
"6,28E+37",9418704274594480.0
"1,36E+38",9874593351189280.0
"1,60E+37",3.56158374166462e+16
"3,11E+38",7471064670849150.0
"4,50E+37",1.88692779067619e+16
"1,74E+38",1567399998367770.0
"1,08E+38",5538106527569280.0
"1,20E+38",7992730271862180.0
"2,25E+38",2.03221692666986e+16
"1,48E+38",9514193373481340.0
"2,46E+38",1.65549084342918e+16
"6,39E+37",759978384888391.0
"8,31E+37",9655232022188880.0
"2,85E+38",2386552024725940.0
"1,51E+38",104102279461949.0
"9,71E+36",1.66050798333201e+16
"3,14E+38",66451076531234.0
"1,35E+38",1539485237545460.0
"1,76E+38",1814943199236910.0
"3,02E+38",4409033144453300.0
"7,57E+37",2.12698609471622e+16
"2,89E+38",2045715572105150.0
"2,06E+38",6.34869644765173e+16
"2,53E+38",9431472030752170.0
"1,35E+38",1652616659992770.0
"5,63E+37",1.39363363104336e+16
"3,01E+38",1.36528874895781e+16
"8,37E+36",4691705362675780.0
"9,83E+37",7060875817228950.0
"2,09E+37",1.81088070596866e+16
"3,07E+38",3281200001859180.0
"1,69E+38",9407101191253060.0
"1,30E+38",1.47655476517372e+16
"1,82E+38",1511380502077390.0
"4,33E+37",1.10475873986372e+16
"3,26E+38",1484383281656110.0
"2,37E+38",1.24653265699078e+16
"2,59E+38",1.67901254221763e+16
"4,35E+37",1.37545028301486e+16
"8,62E+37",1.76896125445749e+16
"1,55E+38",2.25771947328899e+16
"3,27E+38",6619542251862320.0
"9,39E+37",1155710971643190.0
"2,20E+38",103005878034584.0
"2,63E+37",1.61407882482319e+16
"5,35E+37",8750717591088290.0
"1,99E+38",1.02033693034828e+16
"2,44E+38",1895958966839430.0
"8,95E+37",1.49432008697533e+16
"3,04E+38",7695822643619340.0
"1,96E+38",5555196230084300.0
"1,66E+38",7663567972054630.0
"2,16E+38",7315065394917760.0
"3,09E+38",3763439951540740.0
"1,45E+38",1.85168283261237e+16
"1,60E+38",1.42513927824953e+16
"3,40E+38",1579946092737220.0
"2,24E+38",96751719596992.0
"8,67E+37",8877374212304070.0
"9,56E+37",1.94001363223622e+16
"2,80E+38",8051738040342680.0
"3,12E+38",8664469411204390.0
"3,21E+38",797760657149955.0
"2,86E+38",8036539858472260.0
"1,03E+38",1.90487713321807e+16
"2,10E+38",2.64272991825275e+16
